query_id	corpus_id	relevance
JDDC-PROJECT-0290	jddc-test-5451	1
JDDC-PROJECT-0291	jddc-test-1764	1
JDDC-PROJECT-0291	jddc-test-1765	1
JDDC-PROJECT-0291	jddc-test-1767	1
JDDC-PROJECT-0291	jddc-test-1768	1
JDDC-PROJECT-0291	jddc-test-1771	1
JDDC-PROJECT-0291	jddc-test-1772	1
JDDC-PROJECT-0291	jddc-test-1773	1
JDDC-PROJECT-0291	jddc-test-1774	1
JDDC-PROJECT-0291	jddc-test-1775	1
JDDC-PROJECT-0291	jddc-test-1776	1
JDDC-PROJECT-0291	jddc-test-1777	1
JDDC-PROJECT-0291	jddc-test-1779	1
JDDC-PROJECT-0291	jddc-test-1781	1
JDDC-PROJECT-0291	jddc-test-1782	1
JDDC-PROJECT-0291	jddc-test-1783	1
JDDC-PROJECT-0291	jddc-test-1784	1
JDDC-PROJECT-0291	jddc-test-1786	1
JDDC-PROJECT-0291	jddc-test-1788	1
JDDC-PROJECT-0291	jddc-test-1789	1
JDDC-PROJECT-0291	jddc-test-1790	1
JDDC-PROJECT-0291	jddc-test-1791	1
JDDC-PROJECT-0291	jddc-test-1792	1
JDDC-PROJECT-0291	jddc-test-1793	1
JDDC-PROJECT-0291	jddc-test-1797	1
JDDC-PROJECT-0291	jddc-test-5436	1
JDDC-PROJECT-0291	jddc-test-5439	1
JDDC-PROJECT-0291	jddc-test-5442	1
JDDC-PROJECT-0291	jddc-test-5451	1
JDDC-PROJECT-0292	jddc-test-2882	1
JDDC-PROJECT-0292	jddc-test-2883	1
JDDC-PROJECT-0292	jddc-test-2884	1
JDDC-PROJECT-0292	jddc-test-2885	1
JDDC-PROJECT-0292	jddc-test-2886	1
JDDC-PROJECT-0292	jddc-test-2890	1
JDDC-PROJECT-0292	jddc-test-2891	1
JDDC-PROJECT-0292	jddc-test-2892	1
JDDC-PROJECT-0292	jddc-test-2893	1
JDDC-PROJECT-0292	jddc-test-2896	1
JDDC-PROJECT-0292	jddc-test-2898	1
JDDC-PROJECT-0292	jddc-test-2901	1
JDDC-PROJECT-0292	jddc-test-2903	1
JDDC-PROJECT-0292	jddc-test-2907	1
JDDC-PROJECT-0292	jddc-test-2911	1
JDDC-PROJECT-0292	jddc-test-2912	1
JDDC-PROJECT-0292	jddc-test-2913	1
JDDC-PROJECT-0292	jddc-test-2917	1
JDDC-PROJECT-0292	jddc-test-6473	1
JDDC-PROJECT-0292	jddc-test-6474	1
JDDC-PROJECT-0292	jddc-test-6476	1
JDDC-PROJECT-0292	jddc-test-6477	1
JDDC-PROJECT-0292	jddc-test-6479	1
JDDC-PROJECT-0292	jddc-test-6482	1
JDDC-PROJECT-0292	jddc-test-6484	1
JDDC-PROJECT-0292	jddc-test-6486	1
JDDC-PROJECT-0292	jddc-test-6487	1
JDDC-PROJECT-0292	jddc-test-6488	1
JDDC-PROJECT-0292	jddc-test-6489	1
JDDC-PROJECT-0292	jddc-test-6490	1
JDDC-PROJECT-0293	jddc-dev-566	1
JDDC-PROJECT-0293	jddc-dev-568	1
JDDC-PROJECT-0293	jddc-dev-569	1
JDDC-PROJECT-0293	jddc-dev-572	1
JDDC-PROJECT-0293	jddc-dev-574	1
JDDC-PROJECT-0293	jddc-dev-575	1
JDDC-PROJECT-0293	jddc-dev-576	1
JDDC-PROJECT-0293	jddc-dev-577	1
JDDC-PROJECT-0293	jddc-dev-578	1
JDDC-PROJECT-0293	jddc-dev-579	1
JDDC-PROJECT-0293	jddc-dev-580	1
JDDC-PROJECT-0293	jddc-dev-582	1
JDDC-PROJECT-0293	jddc-dev-583	1
JDDC-PROJECT-0293	jddc-dev-586	1
JDDC-PROJECT-0293	jddc-dev-587	1
JDDC-PROJECT-0293	jddc-dev-588	1
JDDC-PROJECT-0293	jddc-dev-1557	1
JDDC-PROJECT-0293	jddc-dev-1558	1
JDDC-PROJECT-0293	jddc-dev-1560	1
JDDC-PROJECT-0293	jddc-dev-1561	1
JDDC-PROJECT-0293	jddc-dev-1563	1
JDDC-PROJECT-0293	jddc-dev-1564	1
JDDC-PROJECT-0293	jddc-dev-1565	1
JDDC-PROJECT-0293	jddc-dev-1567	1
JDDC-PROJECT-0293	jddc-dev-1568	1
JDDC-PROJECT-0293	jddc-dev-1569	1
JDDC-PROJECT-0293	jddc-dev-1570	1
JDDC-PROJECT-0293	jddc-dev-1571	1
JDDC-PROJECT-0293	jddc-dev-1572	1
JDDC-PROJECT-0293	jddc-dev-1573	1
JDDC-PROJECT-0294	jddc-test-1765	1
JDDC-PROJECT-0294	jddc-test-1766	1
JDDC-PROJECT-0294	jddc-test-1767	1
JDDC-PROJECT-0294	jddc-test-1768	1
JDDC-PROJECT-0294	jddc-test-1769	1
JDDC-PROJECT-0294	jddc-test-1770	1
JDDC-PROJECT-0294	jddc-test-1772	1
JDDC-PROJECT-0294	jddc-test-1773	1
JDDC-PROJECT-0294	jddc-test-1774	1
JDDC-PROJECT-0294	jddc-test-1778	1
JDDC-PROJECT-0294	jddc-test-1779	1
JDDC-PROJECT-0294	jddc-test-1780	1
JDDC-PROJECT-0294	jddc-test-1781	1
JDDC-PROJECT-0294	jddc-test-1782	1
JDDC-PROJECT-0294	jddc-test-1783	1
JDDC-PROJECT-0294	jddc-test-1784	1
JDDC-PROJECT-0294	jddc-test-1785	1
JDDC-PROJECT-0294	jddc-test-1786	1
JDDC-PROJECT-0294	jddc-test-1789	1
JDDC-PROJECT-0294	jddc-test-1790	1
JDDC-PROJECT-0294	jddc-test-1793	1
JDDC-PROJECT-0294	jddc-test-1794	1
JDDC-PROJECT-0294	jddc-test-1795	1
JDDC-PROJECT-0294	jddc-test-1796	1
JDDC-PROJECT-0294	jddc-test-1797	1
JDDC-PROJECT-0294	jddc-test-5433	1
JDDC-PROJECT-0294	jddc-test-5438	1
JDDC-PROJECT-0294	jddc-test-5442	1
JDDC-PROJECT-0294	jddc-test-5443	1
JDDC-PROJECT-0294	jddc-test-5448	1
JDDC-PROJECT-0295	jddc-test-2884	1
JDDC-PROJECT-0295	jddc-test-2889	1
JDDC-PROJECT-0295	jddc-test-2890	1
JDDC-PROJECT-0295	jddc-test-2892	1
JDDC-PROJECT-0295	jddc-test-2894	1
JDDC-PROJECT-0295	jddc-test-2896	1
JDDC-PROJECT-0295	jddc-test-2898	1
JDDC-PROJECT-0295	jddc-test-2901	1
JDDC-PROJECT-0295	jddc-test-2902	1
JDDC-PROJECT-0295	jddc-test-2903	1
JDDC-PROJECT-0295	jddc-test-2904	1
JDDC-PROJECT-0295	jddc-test-2910	1
JDDC-PROJECT-0295	jddc-test-2911	1
JDDC-PROJECT-0295	jddc-test-2912	1
JDDC-PROJECT-0295	jddc-test-2914	1
JDDC-PROJECT-0295	jddc-test-2916	1
JDDC-PROJECT-0295	jddc-test-2917	1
JDDC-PROJECT-0295	jddc-test-6474	1
JDDC-PROJECT-0295	jddc-test-6475	1
JDDC-PROJECT-0295	jddc-test-6476	1
JDDC-PROJECT-0295	jddc-test-6477	1
JDDC-PROJECT-0295	jddc-test-6478	1
JDDC-PROJECT-0295	jddc-test-6479	1
JDDC-PROJECT-0295	jddc-test-6480	1
JDDC-PROJECT-0295	jddc-test-6481	1
JDDC-PROJECT-0295	jddc-test-6484	1
JDDC-PROJECT-0295	jddc-test-6486	1
JDDC-PROJECT-0295	jddc-test-6488	1
JDDC-PROJECT-0295	jddc-test-6489	1
JDDC-PROJECT-0295	jddc-test-6490	1
JDDC-PROJECT-0296	jddc-test-4095	1
JDDC-PROJECT-0296	jddc-test-4100	1
JDDC-PROJECT-0296	jddc-test-4102	1
JDDC-PROJECT-0296	jddc-test-4107	1
JDDC-PROJECT-0296	jddc-test-4108	1
JDDC-PROJECT-0296	jddc-test-4114	1
JDDC-PROJECT-0296	jddc-test-4117	1
JDDC-PROJECT-0296	jddc-test-4119	1
JDDC-PROJECT-0296	jddc-test-4121	1
JDDC-PROJECT-0296	jddc-test-4124	1
JDDC-PROJECT-0296	jddc-test-4128	1
JDDC-PROJECT-0296	jddc-test-4134	1
JDDC-PROJECT-0296	jddc-test-4135	1
JDDC-PROJECT-0296	jddc-test-4136	1
JDDC-PROJECT-0296	jddc-test-4137	1
JDDC-PROJECT-0296	jddc-test-4141	1
JDDC-PROJECT-0296	jddc-test-4143	1
JDDC-PROJECT-0296	jddc-test-4146	1
JDDC-PROJECT-0296	jddc-test-4147	1
JDDC-PROJECT-0296	jddc-test-4149	1
JDDC-PROJECT-0296	jddc-test-4153	1
JDDC-PROJECT-0296	jddc-test-4158	1
JDDC-PROJECT-0296	jddc-test-4159	1
JDDC-PROJECT-0296	jddc-test-4160	1
JDDC-PROJECT-0296	jddc-test-4163	1
JDDC-PROJECT-0296	jddc-test-4164	1
JDDC-PROJECT-0297	jddc-test-5196	1
JDDC-PROJECT-0297	jddc-test-5198	1
JDDC-PROJECT-0297	jddc-test-5201	1
JDDC-PROJECT-0297	jddc-test-5202	1
JDDC-PROJECT-0297	jddc-test-5203	1
JDDC-PROJECT-0297	jddc-test-5204	1
JDDC-PROJECT-0297	jddc-test-5205	1
JDDC-PROJECT-0297	jddc-test-5210	1
JDDC-PROJECT-0297	jddc-test-5211	1
JDDC-PROJECT-0297	jddc-test-5214	1
JDDC-PROJECT-0297	jddc-test-5224	1
JDDC-PROJECT-0297	jddc-test-5229	1
JDDC-PROJECT-0297	jddc-test-5231	1
JDDC-PROJECT-0297	jddc-test-5232	1
JDDC-PROJECT-0297	jddc-test-5234	1
JDDC-PROJECT-0297	jddc-test-5236	1
JDDC-PROJECT-0297	jddc-test-5237	1
JDDC-PROJECT-0297	jddc-test-5241	1
JDDC-PROJECT-0297	jddc-test-5243	1
JDDC-PROJECT-0297	jddc-test-5247	1
JDDC-PROJECT-0297	jddc-test-5248	1
JDDC-PROJECT-0297	jddc-test-5249	1
JDDC-PROJECT-0297	jddc-test-5250	1
JDDC-PROJECT-0297	jddc-test-5251	1
JDDC-PROJECT-0297	jddc-test-5252	1
JDDC-PROJECT-0297	jddc-test-5260	1
JDDC-PROJECT-0297	jddc-test-5261	1
JDDC-PROJECT-0297	jddc-test-5267	1
JDDC-PROJECT-0297	jddc-test-5268	1
JDDC-PROJECT-0297	jddc-test-5276	1
JDDC-PROJECT-0298	jddc-test-123	1
JDDC-PROJECT-0298	jddc-test-124	1
JDDC-PROJECT-0298	jddc-test-130	1
JDDC-PROJECT-0298	jddc-test-131	1
JDDC-PROJECT-0298	jddc-test-132	1
JDDC-PROJECT-0298	jddc-test-133	1
JDDC-PROJECT-0298	jddc-test-134	1
JDDC-PROJECT-0298	jddc-test-136	1
JDDC-PROJECT-0298	jddc-test-137	1
JDDC-PROJECT-0298	jddc-test-138	1
JDDC-PROJECT-0298	jddc-test-141	1
JDDC-PROJECT-0298	jddc-test-144	1
JDDC-PROJECT-0298	jddc-test-151	1
JDDC-PROJECT-0298	jddc-test-152	1
JDDC-PROJECT-0298	jddc-test-153	1
JDDC-PROJECT-0298	jddc-test-154	1
JDDC-PROJECT-0298	jddc-test-155	1
JDDC-PROJECT-0298	jddc-test-3712	1
JDDC-PROJECT-0298	jddc-test-3713	1
JDDC-PROJECT-0298	jddc-test-3715	1
JDDC-PROJECT-0298	jddc-test-3716	1
JDDC-PROJECT-0298	jddc-test-3720	1
JDDC-PROJECT-0298	jddc-test-3722	1
JDDC-PROJECT-0298	jddc-test-3724	1
JDDC-PROJECT-0298	jddc-test-3725	1
JDDC-PROJECT-0298	jddc-test-3726	1
JDDC-PROJECT-0298	jddc-test-3730	1
JDDC-PROJECT-0299	jddc-test-5196	1
JDDC-PROJECT-0299	jddc-test-5197	1
JDDC-PROJECT-0299	jddc-test-5201	1
JDDC-PROJECT-0299	jddc-test-5206	1
JDDC-PROJECT-0299	jddc-test-5208	1
JDDC-PROJECT-0299	jddc-test-5209	1
JDDC-PROJECT-0299	jddc-test-5214	1
JDDC-PROJECT-0299	jddc-test-5215	1
JDDC-PROJECT-0299	jddc-test-5218	1
JDDC-PROJECT-0299	jddc-test-5220	1
JDDC-PROJECT-0299	jddc-test-5223	1
JDDC-PROJECT-0299	jddc-test-5224	1
JDDC-PROJECT-0299	jddc-test-5225	1
JDDC-PROJECT-0299	jddc-test-5227	1
JDDC-PROJECT-0299	jddc-test-5231	1
JDDC-PROJECT-0299	jddc-test-5233	1
JDDC-PROJECT-0299	jddc-test-5238	1
JDDC-PROJECT-0299	jddc-test-5241	1
JDDC-PROJECT-0299	jddc-test-5242	1
JDDC-PROJECT-0299	jddc-test-5243	1
JDDC-PROJECT-0299	jddc-test-5248	1
JDDC-PROJECT-0299	jddc-test-5252	1
JDDC-PROJECT-0299	jddc-test-5254	1
JDDC-PROJECT-0299	jddc-test-5255	1
JDDC-PROJECT-0299	jddc-test-5256	1
JDDC-PROJECT-0299	jddc-test-5263	1
JDDC-PROJECT-0299	jddc-test-5267	1
JDDC-PROJECT-0299	jddc-test-5269	1
JDDC-PROJECT-0299	jddc-test-5271	1
JDDC-PROJECT-0299	jddc-test-5275	1
JDDC-PROJECT-0300	jddc-test-3320	1
JDDC-PROJECT-0300	jddc-test-3321	1
JDDC-PROJECT-0300	jddc-test-3322	1
JDDC-PROJECT-0300	jddc-test-3323	1
JDDC-PROJECT-0300	jddc-test-3324	1
JDDC-PROJECT-0300	jddc-test-3325	1
JDDC-PROJECT-0300	jddc-test-3326	1
JDDC-PROJECT-0300	jddc-test-3329	1
JDDC-PROJECT-0300	jddc-test-3330	1
JDDC-PROJECT-0300	jddc-test-3331	1
JDDC-PROJECT-0300	jddc-test-3332	1
JDDC-PROJECT-0300	jddc-test-3335	1
JDDC-PROJECT-0300	jddc-test-3338	1
JDDC-PROJECT-0300	jddc-test-3341	1
JDDC-PROJECT-0300	jddc-test-3346	1
JDDC-PROJECT-0300	jddc-test-3349	1
JDDC-PROJECT-0300	jddc-test-3355	1
JDDC-PROJECT-0300	jddc-test-6803	1
JDDC-PROJECT-0300	jddc-test-6804	1
JDDC-PROJECT-0300	jddc-test-6805	1
JDDC-PROJECT-0300	jddc-test-6806	1
JDDC-PROJECT-0300	jddc-test-6808	1
JDDC-PROJECT-0300	jddc-test-6809	1
JDDC-PROJECT-0300	jddc-test-6810	1
JDDC-PROJECT-0300	jddc-test-6811	1
JDDC-PROJECT-0300	jddc-test-6812	1
JDDC-PROJECT-0300	jddc-test-6813	1
JDDC-PROJECT-0300	jddc-test-6814	1
JDDC-PROJECT-0300	jddc-test-6816	1
JDDC-PROJECT-0300	jddc-test-6818	1
JDDC-PROJECT-0301	jddc-dev-17	1
JDDC-PROJECT-0301	jddc-dev-18	1
JDDC-PROJECT-0301	jddc-dev-19	1
JDDC-PROJECT-0301	jddc-dev-20	1
JDDC-PROJECT-0301	jddc-dev-21	1
JDDC-PROJECT-0301	jddc-dev-22	1
JDDC-PROJECT-0301	jddc-dev-23	1
JDDC-PROJECT-0301	jddc-dev-24	1
JDDC-PROJECT-0301	jddc-dev-25	1
JDDC-PROJECT-0301	jddc-dev-27	1
JDDC-PROJECT-0301	jddc-dev-29	1
JDDC-PROJECT-0301	jddc-dev-30	1
JDDC-PROJECT-0301	jddc-dev-33	1
JDDC-PROJECT-0301	jddc-dev-34	1
JDDC-PROJECT-0301	jddc-dev-35	1
JDDC-PROJECT-0301	jddc-dev-1001	1
JDDC-PROJECT-0301	jddc-dev-1003	1
JDDC-PROJECT-0301	jddc-dev-1004	1
JDDC-PROJECT-0301	jddc-dev-1005	1
JDDC-PROJECT-0301	jddc-dev-1007	1
JDDC-PROJECT-0301	jddc-dev-1008	1
JDDC-PROJECT-0301	jddc-dev-1011	1
JDDC-PROJECT-0301	jddc-dev-1013	1
JDDC-PROJECT-0301	jddc-dev-1014	1
JDDC-PROJECT-0301	jddc-dev-1015	1
JDDC-PROJECT-0301	jddc-dev-1016	1
JDDC-PROJECT-0301	jddc-dev-1018	1
JDDC-PROJECT-0301	jddc-dev-1019	1
JDDC-PROJECT-0301	jddc-dev-1020	1
JDDC-PROJECT-0301	jddc-dev-1021	1
JDDC-PROJECT-0302	jddc-test-5277	1
JDDC-PROJECT-0302	jddc-test-5278	1
JDDC-PROJECT-0302	jddc-test-5281	1
JDDC-PROJECT-0302	jddc-test-5286	1
JDDC-PROJECT-0302	jddc-test-5288	1
JDDC-PROJECT-0302	jddc-test-5289	1
JDDC-PROJECT-0302	jddc-test-5292	1
JDDC-PROJECT-0302	jddc-test-5293	1
JDDC-PROJECT-0302	jddc-test-5295	1
JDDC-PROJECT-0302	jddc-test-5298	1
JDDC-PROJECT-0302	jddc-test-5299	1
JDDC-PROJECT-0302	jddc-test-5301	1
JDDC-PROJECT-0302	jddc-test-5305	1
JDDC-PROJECT-0302	jddc-test-5306	1
JDDC-PROJECT-0302	jddc-test-5308	1
JDDC-PROJECT-0302	jddc-test-5309	1
JDDC-PROJECT-0302	jddc-test-5311	1
JDDC-PROJECT-0302	jddc-test-5313	1
JDDC-PROJECT-0302	jddc-test-5319	1
JDDC-PROJECT-0302	jddc-test-5321	1
JDDC-PROJECT-0302	jddc-test-5323	1
JDDC-PROJECT-0302	jddc-test-5329	1
JDDC-PROJECT-0302	jddc-test-5331	1
JDDC-PROJECT-0302	jddc-test-5332	1
JDDC-PROJECT-0302	jddc-test-5334	1
JDDC-PROJECT-0302	jddc-test-5338	1
JDDC-PROJECT-0302	jddc-test-5340	1
JDDC-PROJECT-0302	jddc-test-5342	1
JDDC-PROJECT-0302	jddc-test-5349	1
JDDC-PROJECT-0302	jddc-test-5353	1
JDDC-PROJECT-0303	jddc-test-878	1
JDDC-PROJECT-0303	jddc-test-884	1
JDDC-PROJECT-0303	jddc-test-885	1
JDDC-PROJECT-0303	jddc-test-888	1
JDDC-PROJECT-0303	jddc-test-890	1
JDDC-PROJECT-0303	jddc-test-891	1
JDDC-PROJECT-0303	jddc-test-892	1
JDDC-PROJECT-0303	jddc-test-893	1
JDDC-PROJECT-0303	jddc-test-894	1
JDDC-PROJECT-0303	jddc-test-895	1
JDDC-PROJECT-0303	jddc-test-896	1
JDDC-PROJECT-0303	jddc-test-899	1
JDDC-PROJECT-0303	jddc-test-900	1
JDDC-PROJECT-0303	jddc-test-901	1
JDDC-PROJECT-0303	jddc-test-904	1
JDDC-PROJECT-0303	jddc-test-908	1
JDDC-PROJECT-0303	jddc-test-4242	1
JDDC-PROJECT-0303	jddc-test-4245	1
JDDC-PROJECT-0303	jddc-test-4246	1
JDDC-PROJECT-0303	jddc-test-4248	1
JDDC-PROJECT-0303	jddc-test-4249	1
JDDC-PROJECT-0303	jddc-test-4250	1
JDDC-PROJECT-0303	jddc-test-4251	1
JDDC-PROJECT-0303	jddc-test-4252	1
JDDC-PROJECT-0303	jddc-test-4253	1
JDDC-PROJECT-0303	jddc-test-4254	1
JDDC-PROJECT-0303	jddc-test-4256	1
JDDC-PROJECT-0303	jddc-test-4259	1
JDDC-PROJECT-0303	jddc-test-4261	1
JDDC-PROJECT-0304	jddc-dev-18	1
JDDC-PROJECT-0304	jddc-dev-19	1
JDDC-PROJECT-0304	jddc-dev-20	1
JDDC-PROJECT-0304	jddc-dev-21	1
JDDC-PROJECT-0304	jddc-dev-22	1
JDDC-PROJECT-0304	jddc-dev-23	1
JDDC-PROJECT-0304	jddc-dev-25	1
JDDC-PROJECT-0304	jddc-dev-27	1
JDDC-PROJECT-0304	jddc-dev-28	1
JDDC-PROJECT-0304	jddc-dev-30	1
JDDC-PROJECT-0304	jddc-dev-31	1
JDDC-PROJECT-0304	jddc-dev-32	1
JDDC-PROJECT-0304	jddc-dev-34	1
JDDC-PROJECT-0304	jddc-dev-35	1
JDDC-PROJECT-0304	jddc-dev-1001	1
JDDC-PROJECT-0304	jddc-dev-1002	1
JDDC-PROJECT-0304	jddc-dev-1004	1
JDDC-PROJECT-0304	jddc-dev-1006	1
JDDC-PROJECT-0304	jddc-dev-1007	1
JDDC-PROJECT-0304	jddc-dev-1008	1
JDDC-PROJECT-0304	jddc-dev-1009	1
JDDC-PROJECT-0304	jddc-dev-1010	1
JDDC-PROJECT-0304	jddc-dev-1012	1
JDDC-PROJECT-0304	jddc-dev-1014	1
JDDC-PROJECT-0304	jddc-dev-1015	1
JDDC-PROJECT-0304	jddc-dev-1016	1
JDDC-PROJECT-0304	jddc-dev-1017	1
JDDC-PROJECT-0304	jddc-dev-1018	1
JDDC-PROJECT-0304	jddc-dev-1021	1
JDDC-PROJECT-0304	jddc-dev-1022	1
JDDC-PROJECT-0305	jddc-test-1944	1
JDDC-PROJECT-0305	jddc-test-1945	1
JDDC-PROJECT-0305	jddc-test-1947	1
JDDC-PROJECT-0305	jddc-test-1948	1
JDDC-PROJECT-0305	jddc-test-1949	1
JDDC-PROJECT-0305	jddc-test-1950	1
JDDC-PROJECT-0305	jddc-test-1951	1
JDDC-PROJECT-0305	jddc-test-1952	1
JDDC-PROJECT-0305	jddc-test-1954	1
JDDC-PROJECT-0305	jddc-test-1955	1
JDDC-PROJECT-0305	jddc-test-1958	1
JDDC-PROJECT-0305	jddc-test-1959	1
JDDC-PROJECT-0305	jddc-test-1962	1
JDDC-PROJECT-0305	jddc-test-1964	1
JDDC-PROJECT-0305	jddc-test-1965	1
JDDC-PROJECT-0305	jddc-test-1968	1
JDDC-PROJECT-0305	jddc-test-1972	1
JDDC-PROJECT-0305	jddc-test-1973	1
JDDC-PROJECT-0305	jddc-test-1974	1
JDDC-PROJECT-0305	jddc-test-1977	1
JDDC-PROJECT-0305	jddc-test-1978	1
JDDC-PROJECT-0305	jddc-test-1980	1
JDDC-PROJECT-0305	jddc-test-5800	1
JDDC-PROJECT-0305	jddc-test-5801	1
JDDC-PROJECT-0305	jddc-test-5807	1
JDDC-PROJECT-0305	jddc-test-5809	1
JDDC-PROJECT-0305	jddc-test-5811	1
JDDC-PROJECT-0305	jddc-test-5813	1
JDDC-PROJECT-0305	jddc-test-5814	1
JDDC-PROJECT-0306	jddc-test-876	1
JDDC-PROJECT-0306	jddc-test-877	1
JDDC-PROJECT-0306	jddc-test-878	1
JDDC-PROJECT-0306	jddc-test-879	1
JDDC-PROJECT-0306	jddc-test-881	1
JDDC-PROJECT-0306	jddc-test-884	1
JDDC-PROJECT-0306	jddc-test-885	1
JDDC-PROJECT-0306	jddc-test-886	1
JDDC-PROJECT-0306	jddc-test-887	1
JDDC-PROJECT-0306	jddc-test-889	1
JDDC-PROJECT-0306	jddc-test-890	1
JDDC-PROJECT-0306	jddc-test-891	1
JDDC-PROJECT-0306	jddc-test-896	1
JDDC-PROJECT-0306	jddc-test-897	1
JDDC-PROJECT-0306	jddc-test-900	1
JDDC-PROJECT-0306	jddc-test-902	1
JDDC-PROJECT-0306	jddc-test-905	1
JDDC-PROJECT-0306	jddc-test-908	1
JDDC-PROJECT-0306	jddc-test-4242	1
JDDC-PROJECT-0306	jddc-test-4243	1
JDDC-PROJECT-0306	jddc-test-4244	1
JDDC-PROJECT-0306	jddc-test-4246	1
JDDC-PROJECT-0306	jddc-test-4248	1
JDDC-PROJECT-0306	jddc-test-4249	1
JDDC-PROJECT-0306	jddc-test-4252	1
JDDC-PROJECT-0306	jddc-test-4253	1
JDDC-PROJECT-0306	jddc-test-4254	1
JDDC-PROJECT-0306	jddc-test-4257	1
JDDC-PROJECT-0306	jddc-test-4259	1
JDDC-PROJECT-0307	jddc-dev-19	1
JDDC-PROJECT-0307	jddc-dev-20	1
JDDC-PROJECT-0307	jddc-dev-21	1
JDDC-PROJECT-0307	jddc-dev-22	1
JDDC-PROJECT-0307	jddc-dev-23	1
JDDC-PROJECT-0307	jddc-dev-25	1
JDDC-PROJECT-0307	jddc-dev-26	1
JDDC-PROJECT-0307	jddc-dev-28	1
JDDC-PROJECT-0307	jddc-dev-30	1
JDDC-PROJECT-0307	jddc-dev-31	1
JDDC-PROJECT-0307	jddc-dev-32	1
JDDC-PROJECT-0307	jddc-dev-33	1
JDDC-PROJECT-0307	jddc-dev-34	1
JDDC-PROJECT-0307	jddc-dev-35	1
JDDC-PROJECT-0307	jddc-dev-1001	1
JDDC-PROJECT-0307	jddc-dev-1002	1
JDDC-PROJECT-0307	jddc-dev-1003	1
JDDC-PROJECT-0307	jddc-dev-1004	1
JDDC-PROJECT-0307	jddc-dev-1006	1
JDDC-PROJECT-0307	jddc-dev-1007	1
JDDC-PROJECT-0307	jddc-dev-1008	1
JDDC-PROJECT-0307	jddc-dev-1009	1
JDDC-PROJECT-0307	jddc-dev-1010	1
JDDC-PROJECT-0307	jddc-dev-1011	1
JDDC-PROJECT-0307	jddc-dev-1015	1
JDDC-PROJECT-0307	jddc-dev-1016	1
JDDC-PROJECT-0307	jddc-dev-1017	1
JDDC-PROJECT-0307	jddc-dev-1018	1
JDDC-PROJECT-0307	jddc-dev-1021	1
JDDC-PROJECT-0307	jddc-dev-1022	1
JDDC-PROJECT-0308	jddc-dev-688	1
JDDC-PROJECT-0308	jddc-dev-689	1
JDDC-PROJECT-0308	jddc-dev-693	1
JDDC-PROJECT-0308	jddc-dev-694	1
JDDC-PROJECT-0308	jddc-dev-695	1
JDDC-PROJECT-0308	jddc-dev-696	1
JDDC-PROJECT-0308	jddc-dev-697	1
JDDC-PROJECT-0308	jddc-dev-699	1
JDDC-PROJECT-0308	jddc-dev-700	1
JDDC-PROJECT-0308	jddc-dev-701	1
JDDC-PROJECT-0308	jddc-dev-702	1
JDDC-PROJECT-0308	jddc-dev-703	1
JDDC-PROJECT-0308	jddc-dev-704	1
JDDC-PROJECT-0308	jddc-dev-707	1
JDDC-PROJECT-0308	jddc-dev-708	1
JDDC-PROJECT-0308	jddc-dev-709	1
JDDC-PROJECT-0308	jddc-dev-710	1
JDDC-PROJECT-0308	jddc-dev-711	1
JDDC-PROJECT-0308	jddc-dev-1720	1
JDDC-PROJECT-0308	jddc-dev-1721	1
JDDC-PROJECT-0308	jddc-dev-1722	1
JDDC-PROJECT-0308	jddc-dev-1723	1
JDDC-PROJECT-0308	jddc-dev-1724	1
JDDC-PROJECT-0308	jddc-dev-1726	1
JDDC-PROJECT-0308	jddc-dev-1728	1
JDDC-PROJECT-0308	jddc-dev-1729	1
JDDC-PROJECT-0308	jddc-dev-1730	1
JDDC-PROJECT-0308	jddc-dev-1732	1
JDDC-PROJECT-0308	jddc-dev-1733	1
JDDC-PROJECT-0308	jddc-dev-1734	1
JDDC-PROJECT-0309	jddc-test-3249	1
JDDC-PROJECT-0309	jddc-test-3250	1
JDDC-PROJECT-0309	jddc-test-3254	1
JDDC-PROJECT-0309	jddc-test-3257	1
JDDC-PROJECT-0309	jddc-test-3258	1
JDDC-PROJECT-0309	jddc-test-3259	1
JDDC-PROJECT-0309	jddc-test-3260	1
JDDC-PROJECT-0309	jddc-test-3266	1
JDDC-PROJECT-0309	jddc-test-3268	1
JDDC-PROJECT-0309	jddc-test-3269	1
JDDC-PROJECT-0309	jddc-test-3270	1
JDDC-PROJECT-0309	jddc-test-3272	1
JDDC-PROJECT-0309	jddc-test-3273	1
JDDC-PROJECT-0309	jddc-test-3276	1
JDDC-PROJECT-0309	jddc-test-3280	1
JDDC-PROJECT-0309	jddc-test-3282	1
JDDC-PROJECT-0309	jddc-test-6762	1
JDDC-PROJECT-0309	jddc-test-6764	1
JDDC-PROJECT-0309	jddc-test-6765	1
JDDC-PROJECT-0309	jddc-test-6766	1
JDDC-PROJECT-0309	jddc-test-6769	1
JDDC-PROJECT-0309	jddc-test-6771	1
JDDC-PROJECT-0309	jddc-test-6772	1
JDDC-PROJECT-0309	jddc-test-6775	1
JDDC-PROJECT-0309	jddc-test-6776	1
JDDC-PROJECT-0309	jddc-test-6777	1
JDDC-PROJECT-0309	jddc-test-6778	1
JDDC-PROJECT-0309	jddc-test-6779	1
JDDC-PROJECT-0309	jddc-test-6780	1
